id,title,overview,genres,release_date,adult,vote_count,vote_average,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western,overview_len,month,day,day_of_week
568508,MacGuffin,kevin is down on his luck  him and his wife  alice  can no longer afford the expensive medication for their ill son  logan  without the knowledge of his wife  kevin begins working for criminal mastermind  scott  kevin s best friend  jay  joins him and together they must finish one last job for scott so that they could be rich for life  unfortunately  the reward comes with a deadly price ,"['Crime', 'Drama', 'Thriller']",2018-12-19,False,1,10.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,390.0,12,19,Wed
568563,Pete Holmes: Dirty Clean,this stand up special finds holmes confronting personal truths about the mechanisms of consciousness  the afterlife and elon musk  as well as sharing a few thoughts on being a new dad ,['Comedy'],2018-12-15,False,3,7.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184.0,12,15,Sat
529446,Bodysnatch,recent college graduates joyride in a stolen cop car only to uncover a secret that will doom mankind ,"['Science Fiction', 'Thriller']",2018-06-12,False,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,101.0,6,12,Tue
550073,Hope at Christmas,sydney ragsdale  recently divorced  decides to spend christmas in a house she inherited with her young daughter  as sydney begins to spend more time at the local bookstore  she meets a teacher  mac  who also fills in for the town santa  mac tries to make christmas wishes come true  and this year sydney is at the top of his  nice  list  as a new opportunity with the bookstore unfolds  mac helps sydney open herself up to life  love  and believing in the spirit of christmas again ,"['Family', 'Romance', 'TV Movie']",2018-11-20,False,5,6.2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,482.0,11,20,Tue
550075,Welcome to Christmas,resort developer madison lane is tasked with finding a location for a new ski resort  her boss tells her to take a trip to christmas  colorado  to consider the location  on her way into town  madison has a minor fender bender with the town s welcome sign  town sheriff gage mcbride gives madison a ride into town so she can attend her meeting with the mayor while the car is towed and repaired  little does madison know that the town is on a mission to convince madison that christmas is the best place for the new ski resort ,"['Romance', 'Drama', 'TV Movie']",2018-12-09,False,3,4.2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,526.0,12,9,Sun
550084,Reunited at Christmas,frazzled and struggling with writer s block  novelist samantha  along with her boyfriend  heads home to her late grandmother s home to spend christmas  while at home with family  her grandmother s wise words reveal the true meaning of christmas with samantha at a time when she most needs encouragement ,"['Family', 'TV Movie']",2018-11-21,False,2,7.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,303.0,11,21,Wed
550097,No Sleep 'Til Christmas,lizzie  a high end event planner  lies awake nightly while her devoted fianc  josh rests peacefully  when a sleep deprived incident causes her to run into billy  a low key bartender who is just as sleepless and frustrated as she is  they discover that they can only fall asleep while next to each other ,"['Comedy', 'Romance']",2018-12-10,False,19,7.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,303.0,12,10,Mon
550108,Live,linda johnson s life is unraveling on facebook live  the wrong person takes notice ,"['Horror', 'Thriller']",2018-09-18,False,1,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,83.0,9,18,Tue
550651,A Very Nutty Christmas,hard working bakery owner kate holiday  has more cookie orders than she has time to fill this holiday season  and when her boyfriend suddenly breaks up with her  any shred of christmas joy she was hanging onto  immediately disappears  after kate hangs the last ornament on the tree and goes to bed  she awakens the next morning to a little bit of christmas magic  she gets the surprise of her life when chip  a handsome soldier who may or may not be the nutcracker prince from tchaikovsky s  the nutcracker   appears in her living room ,"['TV Movie', 'Family']",2018-11-30,False,10,5.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,536.0,11,30,Fri
550652,Christmas Perfection,as a kid  darcy had no control over her family s holidays and thus  has grown up to be a christmas control freak   so much so that she loses sight of what the holidays actually mean  suddenly  she finds herself magically transported into her idea of the perfect christmas village and learns that  perfection  isn t all it s cracked up to be ,"['Drama', 'Comedy', 'TV Movie']",2018-11-25,False,6,5.8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,341.0,11,25,Sun
550654,Every Other Holiday,recently separated parents tracie  fisk  and rick  rogers  spend every other holiday with their young daughters harper and ava  but this christmas  the girls have only one thing on their wish lists   to spend christmas with both mom and dad at tracie s family farmhouse  the temporary reunion will be no walk in the park for tracie and rick  but perhaps this christmas gathering can help rekindle the lost romance between the two and make their daughters  greatest wish come true ,"['TV Movie', 'Family']",2018-11-23,False,3,6.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,480.0,11,23,Fri
550765,Squirrel,a meager apology tests a woman s fortitude to forgive in this expertly deadpan comedy that wittily articulates the oft selfish objectives that belie performative remorse ,['Comedy'],2018-09-23,False,1,8.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.0,9,23,Sun
550776,Believe Me: The Abduction of Lisa McVey,from the producer behind  girl in the box  and  girl in the bunker   comes the disturbing true story of lisa mcvey  who was abducted in 1984 but later released by her abuser  only to have people question her story,"['TV Movie', 'Drama']",2018-09-30,False,2,5.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,213.0,9,30,Sun
540928,All Styles,struggling in his freshman year of college  brandon tries to focus intently on his studies but keeps coming to the same conclusion  dance is his passion  his geeky roommate nate proposes they start a dance crew  but their search for other freestyle dancers proves fruitless  so they expand their search across town  finding a break dancer  a performance artist  a bhangra dancer  an animator  a ballerina  and a ballroom dance mom willing to join the new crew  a national dance battle headlined by brandon s previous crew  levelz  provides the first opportunity for brandon to prove to himself and his family that he and his crew have what it takes to make it as dancers ,"['Drama', 'Family']",2018-08-18,False,2,7.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,671.0,8,18,Sat
540970,Collider,in the year 2033  a young girl trapped in a mysterious orphanage recklessly travels back in time to find her parents and amend her past ,['Science Fiction'],2018-08-07,False,6,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,136.0,8,7,Tue
540977,A Reckoning,after a her husband is brutally murdered  a widowed homesteader seeks revenge and leaves everything behind to hunt down his killer ,['Western'],2018-08-07,False,1,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131.0,8,7,Tue
541042,Aura,a couple discover kirlian photography apparatus in their new house  intrigued by the concept of photographing peoples  auras they unwittingly release an ancient evil  only the local psychic can help and she knows far more than she reveals ,['Horror'],2018-08-07,False,3,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,239.0,8,7,Tue
530584,Jim Gaffigan: Noble Ape,jim gaffigan has made a career out of finding the extraordinary in the ordinary with his hilarious observational style  in his 6th special  he uses humor to deal with the unthinkable   proves that laughter is the best medicine or is it ,['Comedy'],2018-07-13,False,3,7.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.0,7,13,Fri
551298,Under the Sea: A Descendants Story,mal emerges from the shadows of a mystical forest onto a dark coastline where she crosses paths with dizzy ,"['Music', 'TV Movie', 'Fantasy']",2018-09-28,False,2,8.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,107.0,9,28,Fri
551863,A Veteran's Christmas,captain grace garland  a decorated u s  veteran  returns home after two tours of search and rescue in afghanistan  after being separated from her beloved k9 partner  grace must rediscover the magic of christmas  when she finds herself stranded in the town of river s crossing a couple weeks before christmas  the local judge  joe peterson  offers her a place to stay on his property and takes it upon himself to show grace everything she has been missing  christmas  family  community  and love ,"['TV Movie', 'Family']",2018-11-11,False,7,6.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,495.0,11,11,Sun
531836,Pearl in Paradise,magazine photographer alex anderson and author colin page head to fiji in search of the illusive blue pearl that colin wrote about in his bestselling novel pearl in paradise  alex stands to land the creative director position if she can photograph the pearl for the magazine s 30th anniversary issue  and colin hopes that by writing a guest article about the long lost gem he can boost sales of his failing other books and not lose his publisher  as the two head off to their search  neither is aware yet that finding love could be the rarest adventure of all ,"['Comedy', 'Romance', 'Action']",2018-08-18,False,8,5.4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,560.0,8,18,Sat
552457,Aswang,awaiting the completion of their new beach house  a family decides to stay in an abandoned mansion that is rumored to be the home of the terrifying  aswang   the philippines has several legends  but this by far is the scariest ,"['Horror', 'Thriller']",2018-05-09,False,1,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,227.0,5,9,Wed
552468,Dance!,join kibit and his friends as they dance to kids  favorite sing a longs like old macdonald  she ll be coming  round the mountain  and twinkle twinkle  kids of all ages will love to dance along and have fun as they watch beavers  frogs  bees  bunnies and other amazing creatures show off their dance skills ,"['Animation', 'Music']",2018-01-14,False,1,8.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,306.0,1,14,Sun
552470,Afraid,a couple goes on a weekend getaway to a cabin in the woods  what starts as a romantic weekend turns into a nightmare when they discover they are being watched by the cabin s voyeuristic owner ,['Horror'],2018-10-02,False,1,8.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,192.0,10,2,Tue
552477,Let's Not Meet,a pizza delivery girl making her last stop of the night is lured into a trap  while attempting to escape  she encounters a group of campers who are enduring a terrifying nightmare of their own ,['Horror'],2018-10-17,False,3,6.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,193.0,10,17,Wed
570350,World Cup: Summer of Love,a retrospective on the path of england at world cup 2018,['Documentary'],2018-12-19,False,1,10.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,56.0,12,19,Wed
570352,Agatha and the Truth of Murder,in 1926  with her personal life in tatters and her writing in crisis  a young agatha christie decides to solve a real life murder ,"['Mystery', 'Crime']",2018-12-23,False,12,6.4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,130.0,12,23,Sun
542799,It Glows!, it glows   is the first short film from coolguy6127 studios in four years  the fricfrac boys  blake jarrell and bryce jarrell  try to do a crazy challenge for their littlevenom7956 vlog  but things quickly go awry  featuring maggie the pup in her film debut  witness true  unadulterated horror in  it glows  ,"['Comedy', 'Horror']",2018-02-25,False,1,10.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,309.0,2,25,Sun
532362,Guptodhoner Sondhane,the sudden demise of his maternal uncle leaves budding lawyer abir in charge of his ancestral property  accompanied by his friend  philosopher  and guide subarna sen  aka  sona da  abir visits his ancestral mansion only to figure that his uncle has left behind for him a series of clues to unearth the hidden treasure of mughal prince shah suza kept secured within the property  jhinuk  abir s childhood friend  joins them in the quest  soon  sona da  abir  and jhinuk are caught in a web of mystery and deceit ,"['Adventure', 'Mystery', 'History', 'Thriller']",2018-04-27,False,3,6.3,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,511.0,4,27,Fri
532374,Jim Jefferies: This Is Me Now,the gleefully irreverent jefferies skewers  grabby  celebrities  political hypocrisy and his own ill advised career moves in a brash stand up special ,['Comedy'],2018-07-13,False,29,7.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.0,7,13,Fri
532378,Final Deployment 4: Queen Battle Walkthrough,an adult swin  infomercial  taking apart games and contemporary game culture using the concept of a let s play video as its starting point ,"['Comedy', 'Animation']",2018-06-25,False,2,9.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.0,6,25,Mon
532492,This Is A.I.,this is a i  follows the history  development and future of artificial intelligence in different aspects of our lives  interviewed experts give their opinion on the various ways this  smarter  future is going to impact us ,"['Documentary', 'TV Movie']",2018-06-21,False,1,6.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,222.0,6,21,Thu
553056,The Joy of Winning,how to have a happier life and a better world all thanks to maths  in this witty  mind expanding guide to the science of success with hannah fry   following in the footsteps of bbc four s award winning maths films the joy of stats and the joy of data  this latest gleefully nerdy adventure sees mathematician dr hannah fry unlock the essential strategies you ll need to get what you want   to win   more of the time  from how to bag a bargain dinner to how best to stop the kids arguing on a long car journey  maths can give you a winning strategy  and the same rules apply to the world s biggest problems   whether it s avoiding nuclear annihilation or tackling climate change ,['Documentary'],2018-08-28,False,1,8.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,678.0,8,28,Tue
553076,Paranormal Highway,on a peaceful october day a college team and their coaches depart on a three day journey to a national championship  from the start strange things happen on their creaky  rented bus  just after midnight on the third day  they hit something on the road  for the next six hours in the dead of night thirteen people face their ultimate terror  trapped and isolated they must recruit all their strength and courage and find every available resource to destroy these mysterious predators  what do they want  who do they want  it s a fight for survival in the still of the night ,['Horror'],2018-10-09,False,1,10.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,573.0,10,9,Tue
553077,Happy Birthday Hannah,rachel has lived for years with the guilt of accidentally letting her younger sister hannah drown when they were children  but sometimes guilt is not enough  now  on hannah s birthday  the ghost of the dead girl returns to haunt and torment her older sister ,['Horror'],2018-10-05,False,3,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,258.0,10,5,Fri
570977,The Midnight Gang,when tom gets hit on the head by a cricket ball  he finds himself on the miserable children s ward of st hugo s hospital  where he is greeted by a terrifying looking porter and wicked matron  but things aren t as bad as they seem and tom is soon to embark on the most thrilling journey of a lifetime ,"['Comedy', 'Family', 'TV Movie']",2018-12-26,False,1,4.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,300.0,12,26,Wed
553758,Private Gold 221: Female Sex Therapist,dr  anderson is a renowned sex therapist but she certainly has her work cut out when it comes to cleansing the sexual demons of private s team of nymphomaniacs  including  hot cougar britany bardott  teen kristy black  karol lilien  daphne klyde and lovita fate  from adulterous anal affairs with hung young men  hardcore threeways and office sex adventures dr  anderson s talents will be put to the test  will they be cured or will they just keep on fucking and sucking  tune in and find out ,,2018-03-22,True,1,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493.0,3,22,Thu
553785,Bellator 207: Mitrione vs. Bader,bellator 207  mitrione vs  bader took place on october 12  2018 at the mohegan sun arena in uncasville  connecticut  the event was live on paramount network   the event saw a semi final round bout in the bellator heavyweight grand prix as matt mitrione takes on current bellator light heavyweight champion ryan bader   erick silva was expected to make his promotional debut at this event facing lorenz larkin in a welterweight world grand prix alternate bout  but silva pulled out due to injury  he was replaced by the romanian fighter ion pascu ,['Action'],2018-10-12,False,1,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546.0,10,12,Fri
553798,Christmas on Honeysuckle Lane,emma reynolds returns to oliver s well to celebrate christmas for the last time with her siblings in the home they grew up in  after their parents recently passed  the siblings reluctantly agree to sell the family home on honeysuckle lane after the new year  leaving emma in charge of its belongings  while antiques expert morgan shelby appraises emma s mother s collection  they find a hidden surprise in an antique desk that takes them on a journey to discover the power of love and family during the holidays ,"['TV Movie', 'Romance']",2018-11-24,False,7,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,512.0,11,24,Sat
543991,Rich Fucks,the only thing bridgette loves more than sex is money  and she s willing to do whatever it takes to secure her spot at the top of the economic food chain  but bridgette isn t your average gold digger   she s smart  cunning  cutthroat and never shies away from playing dirty  especially when it comes to dealing with her husband s biggest business rival  holloway international  after catching ariana  the young heir to the holloway fortune  trying to trick her husband into signing over ownership of his wildly successful company  bridgette is hell bent on destroying the entitled little slut and everything she holds dear  how far will she go to get her revenge  let s just say that bridgette isn t afraid of getting a little blood  or  better yet  cum  on her hands ,"['Drama', 'Crime']",2018-09-05,True,1,10.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,768.0,9,5,Wed
544026,Hoichoi Unlimited, hoichoi unlimited  is a upcoming bengali film,['Drama'],2018-10-12,False,1,6.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,46.0,10,12,Fri
533555,Palo Santo,palo santo  a city on a distant planet  on which human beings are a rare commodity  worshipped and idolized by an android society  olly  along with the final humans  is recruited to perform in a series of bizarre erotic cabarets  for an artificial master known only as the showman ,"['Music', 'Drama', 'Fantasy']",2018-07-06,False,2,6.0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,281.0,7,6,Fri
533592,Scooby-Doo! and the Gourmet Ghost,the scooby gang visits a culinary resort run by fred s uncle  bobby flay  while enjoying the sights  a ghost attacks the guests and destroys the resort  leaving the gang to put a stop to its threat ,"['Animation', 'Adventure', 'Crime']",2018-08-28,False,7,5.6,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198.0,8,28,Tue
533654,Desperate Cowboys,an ailing attorney  a relentless bail bondsman and a ruthless cowboy cross paths in the most dire of circumstances ,"['Crime', 'Drama', 'Thriller']",2018-04-28,False,1,10.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,115.0,4,28,Sat
533658,Friedkin Uncut,an introspective insight into the life and artistic journey of william friedkin  an extraordinary and offbeat director of cult films such as the french connection  the exorcist  sorcerer  cruising  to live and die in l a  and killer joe  for the first time friedkin opens up  guiding the audience on a fascinating journey through the themes and the stories that have influenced his life and his artistic career ,['Documentary'],2018-11-05,False,1,8.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,411.0,11,5,Mon
559994,Watch If You Dare,what many are saying is the most disturbing film of 2018  watch if you dare revolves around a series of horrifying incidents  if you press play  look away   ,['Horror'],2018-11-08,False,3,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,157.0,11,8,Thu
560034,Pocketman and Cargoboy,teenage secret agents must travel to the past and stop an evil doctor from creating a virus that wipes out all life in the future ,"['Adventure', 'Comedy', 'Science Fiction']",2018-10-12,False,2,10.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,130.0,10,12,Fri
572153,Mr. Big: Live from Milan,2cd blu ray following the release of their 2017 album   defying gravity   mr  big set out on a trek that took them all over the world to promote the new release in a live setting  anyone who has ever had the distinct pleasure of seeing the band live knows that the virtuoso musicianship and incredible vocals are on full display in this setting  by this time  drummer pat torpey s battle with parkinson s disease had been made public  but pat toured with the band regardless and sat behind the drum kit for select songs  while also providing background vocals  tambourine  etc  on other tracks when matt starr was taking his turn on the kit ,['Music'],2018-07-13,False,1,10.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,641.0,7,13,Fri
560580,Jobs? Never!!,jobs  never   is an intimate glimpse into the soul of the  40 year old legendary skater and iconoclast jim greco  shot on  super 16mm   35mm  this short film follows greco as he navigates through his days  living  skating  falling and dreaming in los angeles ,['Documentary'],2018-09-26,False,1,10.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,259.0,9,26,Wed
534789,Thomas & Friends: Big World! Big Adventures! The Movie,thomas leaves sodor to fulfil his dream of seeing the world  this heroic quest takes thomas across deserts  through jungles and over dangerous mountains as he travels across five continents seeing sights he has never seen before ,"['Family', 'Animation', 'Adventure']",2018-07-20,False,1,10.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,229.0,7,20,Fri
546323,The Next Morning,lena moves to a new city and  feeling lonely  she goes to a bar  hoping she ll meet some new people and  ideally  get a little action  she hooks up with a handsome stranger and takes him home for the night  then kicks him out abruptly in the morning   this was supposed to be nothing more than a one night stand  later that morning  lena starts her new job  and when she arrives  she discovers that last night s hookup is her brand new boss ,"['Drama', 'Romance']",2018-07-18,True,1,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,441.0,7,18,Wed
546388,Any Bullet Will Do,taking place during 1876 in montana  a ruthless headhunter tracks his own brother through big sky country with the help of a young fur trapper ,['Western'],2018-09-04,False,2,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,143.0,9,4,Tue
546391,The Dawnseeker,set in the year 2245 when earth s sun threatens to wipe out all of humanity   the dawnseeker  follows five hired mercenaries who travel to an uncharted planet to collect a rare mineral known as stardust to replenish the dying star  after their spaceship crashes on the alien planet  they are stalked and hunted by a creature far more advanced than anything they have ever encountered before ,['Science Fiction'],2018-08-16,False,9,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,391.0,8,16,Thu
535484,Bad Ben - The Mandela Effect,in 2016 the horror tom riley experienced in a home he bought at a sheriff s sale was captured on 21 security cameras in the home  what if he was experiencing this over and over again in parallel universes  bad ben   the mandela effect  gathers footage together that shows the paranormal experiences tom had  seem to keep occurring ,"['Horror', 'Comedy']",2018-06-12,False,5,4.2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,331.0,6,12,Tue
561230,"Out of Many, One",the u s  has long offered a promise of opportunity to immigrants  but currently immigration has become a divisive issue  this documentary illustrates how an understanding of our history and democracy is essential to constructive debate  informed civic participation and shaping a new class of citizens ,['Documentary'],2018-12-12,False,2,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,302.0,12,12,Wed
561246,Seduced By My Neighbor,single mom sarah moves into the suburbs and starts dating a firefighter  only to find herself the target of an obsessive neighborhood watchman who aims to prove he s the best man to protect her  even if he has to create the danger himself ,['Thriller'],2018-11-11,False,2,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,239.0,11,11,Sun
561262,Sarah Millican: Control Enthusiast,sarah millican is a control enthusiast not a control freak  in her hilarious new show  everyone s favourite potty mouth will tell you about her road rage  her ibs  her favourite word and how she lets her husband know  tonight s the night   you ll learn about rescue men  farting in hospital pants  what can happen at a bra fitting and how she feels about her belly   funny  frank and unapologetically filthy  this is sarah millican at her hilarious best ,['Comedy'],2018-12-03,False,3,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454.0,12,3,Mon
561269,Kevin Bridges: The Brand New Tour - Live,comedy superstar kevin bridges returns to the stage in 2018 with his sell out new show    the brand new tour  the show was filmed as part of kevin s uk and ireland tour and his 19 night residency at the glasgow hydro  it s written and performed by a comedian at the top of his game with kevin giving his take on the modern world  social media  anxiety  religion  conversations with his dog and having barack obama as his support act  this is by far kevin s best show to date and really is a stand up masterclass ,,2018-12-07,False,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512.0,12,7,Fri
561297,Hometown Holiday,krista is starting this new year with a new business and a resolution to be more selective with who she dates  when krista meets ryan rourke  an entertainment lawyer from la  the two really hit it off  ryan is in her hometown to sign a local rancher turned viral signing sensation as his new client  now with krista also in rust creek  maybe there is more of a reason to stick around  both are holding onto things from their past and are forced to make some decisions if they truly want to be together ,,2018-11-13,False,3,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502.0,11,13,Tue
582475,The Bumbleboys,when a teenage garage band loses their lead singer  they must overcome their prejudices or risk missing out on the biggest gig of their lives ,['Comedy'],2018-10-14,False,1,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.0,10,14,Sun
548215,Malacostraca,a failing writer looses his grip on reality as his wife grows pregnant with their child ,"['Horror', 'Drama']",2018-09-13,False,1,10.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,88.0,9,13,Thu
557978,Almost Fashionable: A Film About Travis,,"['Documentary', 'Music']",2018-10-25,False,1,8.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,10,25,Thu
548221,The Dark Room,farhad and aalah have begun their new season  and this is the beginning of some other changes that will put them in the face of new issues     ,['Drama'],2018-02-03,False,1,6.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,143.0,2,3,Sat
549301,Christmas at Pemberley Manor,as christmas approaches  elizabeth bennett  a new york event planner  is sent to a quaint  small town to organize their holiday festival  when she arrives  she finds william darcy  a high profile billionaire lacking in holiday spirit  in the process of selling the charming estate she hoped to use as a venue  determined to make her event a success  elizabeth persuades the reluctant darcy to let her hold the festival on the historical estate once known for its holiday cheer  when they wind up working together to arrange the festivities  the unlikely pair begins falling for each other  but when complications arise and the festival is unexpectedly shut down  the couple parts ways and darcy moves forward with his plans to sell the estate  on the night before christmas  a wistful elizabeth hopes for a christmas miracle to revive the festival  save the estate  and rekindle her holiday romance ,"['Romance', 'TV Movie']",2018-10-27,False,20,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,899.0,10,27,Sat
549326,Memories of Christmas,noelle was raised by the queen of christmas  when she inherits her late mother s house  she finds out that her mother had been hiring someone to decorate it   dave  the deal is off  but dave convinces noelle to let him carry on the tradition  as the display goes up  noelle s defenses start to come down  she embraces the town s christmas gala that was her mother s legacy  finds unexpected love  and develops a joy for the holidays that she never thought possible ,"['Drama', 'Romance', 'TV Movie']",2018-12-08,False,4,3.3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,465.0,12,8,Sat
549422,Trolled,a troll named leaf and his sidekick  bellyrumble  set out on an epic journey to save the imprisoned king basil  and gain the love of a lonely princess ,"['Animation', 'Family']",2018-09-18,False,1,6.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,151.0,9,18,Tue
559700,Alcatraz,a group of prisoners  led by an armed robber and a gangster  attempt to escape from the infamous alcatraz island ,"['Action', 'Crime']",2018-06-18,False,5,3.6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.0,6,18,Mon
559708,Christmas Cupid's Arrow,holly  a professor at a small college  has had a long history of finding the wrong guy  she s accomplished quite a bit in her life  but after her younger sister announces she is pregnant  holly decides she is going to make an effort to meet mr  right  meanwhile  david  another professor  is a single father  very smart and kind  but not the type that holly takes notice of when the two are assigned to plan the christmas formal  at the insistence of her best friend  holly signs up for the dating website  cupid s arrow   where she meets josh  an attorney just hired by the school  he s everything she wants on the surface  but has little to say beyond his work and good looks  josh and david were roommates in college  so josh recruits david to write poetic messages in an attempt to win holly over ,"['Romance', 'TV Movie']",2018-11-25,False,1,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,801.0,11,25,Sun
559709,Rent-an-Elf,type a personality  ava  owns  rent an elf   a business in which she sets up a memorable christmas for busy families  this year  she s hired by the newly single liam and falls for him and his adorable son  nathan  but  just as ava thinks she s found her match  liam s ex wife returns  wanting to patch things up  even though ava decides to put liam and nathan s happiness above her own  she s still determined to give them the best christmas ever  and maybe even hope for a christmas miracle or two ,"['Family', 'TV Movie']",2018-12-08,False,2,3.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,499.0,12,8,Sat
559740,Krampus Origins,the first world war rages on when a group of american soldiers find a mysterious artifact that can summon the ancient evil of the krampus  after the men are killed in action  the artifact is sent to the commanding officer s widow who is a teacher at a small town orphanage  the orphans accidentally summon the krampus and the teacher  and her pupils are forced to battle this ancient evil ,['Horror'],2018-11-06,False,4,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,389.0,11,6,Tue
