class,timestamp,org,repo,size_KB,size,pull_count,errors
COGSCI 1,2019-09-28 16:00:00,ds-modules,COGSCI-1,26153.0,145.0,10,0.0
COGSCI 1,2019-09-28 17:00:00,ds-modules,COGSCI-1,617.0,145.0,5,0.0
COGSCI 1,2019-09-28 19:00:00,ds-modules,COGSCI-1,26153.0,145.0,2,148.75
COGSCI 1,2019-09-28 20:00:00,ds-modules,COGSCI-1,26153.0,145.0,8,0.0
COGSCI 1,2019-09-28 21:00:00,ds-modules,COGSCI-1,617.0,145.0,4,0.0
COGSCI 1,2019-09-28 22:00:00,ds-modules,COGSCI-1,617.0,145.0,3,0.0
COGSCI 1,2019-09-28 23:00:00,ds-modules,COGSCI-1,617.0,145.0,3,0.0
COGSCI 1,2019-09-29 00:00:00,ds-modules,COGSCI-1,617.0,145.0,4,0.0
COGSCI 1,2019-09-29 02:00:00,ds-modules,COGSCI-1,617.0,145.0,5,0.0
COGSCI 1,2019-09-29 03:00:00,ds-modules,COGSCI-1,26153.0,145.0,2,0.0
COGSCI 1,2019-09-29 04:00:00,ds-modules,COGSCI-1,617.0,145.0,4,0.0
COGSCI 1,2019-09-29 05:00:00,ds-modules,COGSCI-1,26153.0,145.0,3,0.0
COGSCI 1,2019-09-29 06:00:00,ds-modules,COGSCI-1,26153.0,145.0,4,0.0
COGSCI 1,2019-09-29 15:00:00,ds-modules,COGSCI-1,617.0,145.0,4,0.0
COGSCI 1,2019-09-29 16:00:00,ds-modules,COGSCI-1,617.0,145.0,4,0.0
COGSCI 1,2019-09-29 17:00:00,ds-modules,COGSCI-1,617.0,145.0,12,0.0
COGSCI 1,2019-09-29 18:00:00,ds-modules,COGSCI-1,26153.0,145.0,8,0.0
COGSCI 1,2019-09-29 19:00:00,ds-modules,COGSCI-1,617.0,145.0,6,325.0
COGSCI 1,2019-09-29 21:00:00,ds-modules,COGSCI-1,31983.0,145.0,12,0.0
COGSCI 1,2019-09-29 22:00:00,ds-modules,COGSCI-1,26153.0,145.0,6,0.0
COGSCI 1,2019-09-29 23:00:00,ds-modules,COGSCI-1,26153.0,145.0,8,0.0
COGSCI 1,2019-09-30 00:00:00,ds-modules,COGSCI-1,617.0,145.0,12,0.0
COGSCI 1,2019-09-30 01:00:00,ds-modules,COGSCI-1,26153.0,145.0,10,0.0
COGSCI 1,2019-09-30 02:00:00,ds-modules,COGSCI-1,26153.0,145.0,6,0.0
COGSCI 1,2019-09-30 03:00:00,ds-modules,COGSCI-1,617.0,145.0,8,0.0
COGSCI 1,2019-09-30 04:00:00,ds-modules,COGSCI-1,26153.0,145.0,19,0.0
COGSCI 1,2019-09-30 05:00:00,ds-modules,COGSCI-1,617.0,145.0,7,0.0
COGSCI 1,2019-09-30 06:00:00,ds-modules,COGSCI-1,26153.0,145.0,7,0.0
COGSCI 1,2019-09-30 07:00:00,ds-modules,COGSCI-1,617.0,145.0,1,422.5
COGSCI 1,2019-09-30 08:00:00,ds-modules,COGSCI-1,26153.0,145.0,2,0.0
COGSCI 1,2019-09-30 14:00:00,ds-modules,COGSCI-1,31983.0,145.0,4,0.0
COGSCI 1,2019-09-30 15:00:00,ds-modules,COGSCI-1,617.0,145.0,5,0.0
COGSCI 1,2019-09-30 16:00:00,ds-modules,COGSCI-1,617.0,145.0,5,0.0
COGSCI 1,2019-09-30 17:00:00,ds-modules,COGSCI-1,26153.0,145.0,38,0.0
COGSCI 1,2019-09-30 18:00:00,ds-modules,COGSCI-1,31983.0,145.0,39,0.0
COGSCI 1,2019-09-30 19:00:00,ds-modules,COGSCI-1,26153.0,145.0,24,398.75
COGSCI 1,2019-09-30 20:00:00,ds-modules,COGSCI-1,617.0,145.0,35,0.0
COGSCI 1,2019-09-30 21:00:00,ds-modules,COGSCI-1,31983.0,145.0,22,0.0
COGSCI 1,2019-09-30 22:00:00,ds-modules,COGSCI-1,26153.0,145.0,36,0.0
COGSCI 1,2019-09-30 23:00:00,ds-modules,COGSCI-1,88000.0,145.0,17,0.0
COGSCI 1,2019-10-01 00:00:00,ds-modules,COGSCI-1,26153.0,145.0,9,0.0
COGSCI 1,2019-10-01 01:00:00,ds-modules,COGSCI-1,617.0,145.0,4,0.0
COGSCI 1,2019-10-01 02:00:00,ds-modules,COGSCI-1,26153.0,145.0,5,0.0
COGSCI 1,2019-10-01 03:00:00,ds-modules,COGSCI-1,26153.0,145.0,6,0.0
COGSCI 1,2019-10-01 04:00:00,ds-modules,COGSCI-1,26153.0,145.0,12,0.0
COGSCI 1,2019-10-01 05:00:00,ds-modules,COGSCI-1,26153.0,145.0,12,0.0
COGSCI 1,2019-10-01 06:00:00,ds-modules,COGSCI-1,26153.0,145.0,6,0.0
COGSCI 1,2019-10-01 13:00:00,ds-modules,COGSCI-1,26153.0,145.0,2,0.0
COGSCI 1,2019-10-01 14:00:00,ds-modules,COGSCI-1,617.0,145.0,3,0.0
COGSCI 1,2019-10-01 16:00:00,ds-modules,COGSCI-1,26153.0,145.0,28,0.0
COGSCI 1,2019-10-01 17:00:00,ds-modules,COGSCI-1,6839.0,145.0,15,0.0
COGSCI 1,2019-10-01 18:00:00,ds-modules,COGSCI-1,26153.0,145.0,11,0.0
COGSCI 1,2019-10-01 19:00:00,ds-modules,COGSCI-1,617.0,145.0,8,487.5
COGSCI 1,2019-10-01 20:00:00,ds-modules,COGSCI-1,617.0,145.0,5,0.0
COGSCI 1,2019-10-01 21:00:00,ds-modules,COGSCI-1,26153.0,145.0,23,0.0
COGSCI 1,2019-10-01 22:00:00,ds-modules,COGSCI-1,26153.0,145.0,18,0.0
COGSCI 1,2019-10-01 23:00:00,ds-modules,COGSCI-1,31983.0,145.0,26,0.0
COGSCI 1,2019-10-02 00:00:00,ds-modules,COGSCI-1,26153.0,145.0,20,0.0
COGSCI 1,2019-10-02 01:00:00,ds-modules,COGSCI-1,26153.0,145.0,6,0.0
COGSCI 1,2019-10-02 02:00:00,ds-modules,COGSCI-1,26153.0,145.0,10,0.0
COGSCI 1,2019-10-02 03:00:00,ds-modules,COGSCI-1,26153.0,145.0,29,0.0
COGSCI 1,2019-10-02 04:00:00,ds-modules,COGSCI-1,26153.0,145.0,11,0.0
COGSCI 1,2019-10-02 05:00:00,ds-modules,COGSCI-1,26153.0,145.0,10,0.0
COGSCI 1,2019-10-02 06:00:00,ds-modules,COGSCI-1,26153.0,145.0,8,0.0
COGSCI 1,2019-10-02 07:00:00,ds-modules,COGSCI-1,31983.0,145.0,2,647.5
COGSCI 1,2019-10-02 08:00:00,ds-modules,COGSCI-1,26153.0,145.0,2,0.0
COGSCI 1,2019-10-02 10:00:00,ds-modules,COGSCI-1,31983.0,145.0,1,0.0
COGSCI 1,2019-10-02 15:00:00,ds-modules,COGSCI-1,26153.0,145.0,3,0.0
COGSCI 1,2019-10-02 16:00:00,ds-modules,COGSCI-1,617.0,145.0,6,0.0
COGSCI 1,2019-10-02 17:00:00,ds-modules,COGSCI-1,26153.0,145.0,25,0.0
COGSCI 1,2019-10-02 18:00:00,ds-modules,COGSCI-1,26153.0,145.0,15,0.0
COGSCI 1,2019-10-02 19:00:00,ds-modules,COGSCI-1,26153.0,145.0,22,456.25
COGSCI 1,2019-10-02 20:00:00,ds-modules,COGSCI-1,980.0,145.0,31,0.0
COGSCI 1,2019-10-02 21:00:00,ds-modules,COGSCI-1,980.0,145.0,12,0.0
COGSCI 1,2019-10-02 22:00:00,ds-modules,COGSCI-1,6839.0,145.0,22,0.0
COGSCI 1,2019-10-02 23:00:00,ds-modules,COGSCI-1,31983.0,145.0,22,0.0
COGSCI 1,2019-10-03 00:00:00,ds-modules,COGSCI-1,26153.0,145.0,9,0.0
COGSCI 1,2019-10-03 01:00:00,ds-modules,COGSCI-1,10745.0,145.0,8,0.0
COGSCI 1,2019-10-03 02:00:00,ds-modules,COGSCI-1,26153.0,145.0,14,0.0
COGSCI 1,2019-10-03 03:00:00,ds-modules,COGSCI-1,26153.0,145.0,8,0.0
COGSCI 1,2019-10-03 04:00:00,ds-modules,COGSCI-1,980.0,145.0,11,0.0
COGSCI 1,2019-10-03 05:00:00,ds-modules,COGSCI-1,26153.0,145.0,16,0.0
COGSCI 1,2019-10-03 06:00:00,ds-modules,COGSCI-1,26153.0,145.0,9,0.0
COGSCI 1,2019-10-03 07:00:00,ds-modules,COGSCI-1,26153.0,145.0,4,408.75
COGSCI 1,2019-10-03 14:00:00,ds-modules,COGSCI-1,26153.0,145.0,4,0.0
COGSCI 1,2019-10-03 15:00:00,ds-modules,COGSCI-1,26153.0,145.0,6,0.0
COGSCI 1,2019-10-03 16:00:00,ds-modules,COGSCI-1,26153.0,145.0,12,0.0
COGSCI 1,2019-10-03 17:00:00,ds-modules,COGSCI-1,31983.0,145.0,26,0.0
COGSCI 1,2019-10-03 18:00:00,ds-modules,COGSCI-1,26153.0,145.0,28,0.0
COGSCI 1,2019-10-03 19:00:00,ds-modules,COGSCI-1,26153.0,145.0,5,313.72385634530457
COGSCI 1,2019-10-03 20:00:00,ds-modules,COGSCI-1,26153.0,145.0,8,0.0
COGSCI 1,2019-10-03 21:00:00,ds-modules,COGSCI-1,31983.0,145.0,8,0.0
COGSCI 1,2019-10-03 22:00:00,ds-modules,COGSCI-1,26153.0,145.0,15,0.0
COGSCI 1,2019-10-03 23:00:00,ds-modules,COGSCI-1,31983.0,145.0,21,0.0
COGSCI 1,2019-10-04 00:00:00,ds-modules,COGSCI-1,26153.0,145.0,6,0.0
COGSCI 1,2019-10-04 01:00:00,ds-modules,COGSCI-1,26153.0,145.0,8,0.0
COGSCI 1,2019-10-04 02:00:00,ds-modules,COGSCI-1,26153.0,145.0,25,0.0
COGSCI 1,2019-10-04 03:00:00,ds-modules,COGSCI-1,26153.0,145.0,5,0.0
COGSCI 1,2019-10-04 04:00:00,ds-modules,COGSCI-1,26153.0,145.0,10,0.0
COGSCI 1,2019-10-04 05:00:00,ds-modules,COGSCI-1,31983.0,145.0,18,0.0
COGSCI 1,2019-10-04 06:00:00,ds-modules,COGSCI-1,26153.0,145.0,4,0.0
COGSCI 1,2019-10-04 07:00:00,ds-modules,COGSCI-1,31983.0,145.0,1,322.5
COGSCI 1,2019-10-04 08:00:00,ds-modules,COGSCI-1,617.0,145.0,7,0.0
COGSCI 1,2019-10-04 14:00:00,ds-modules,COGSCI-1,26153.0,145.0,2,0.0
COGSCI 1,2019-10-04 15:00:00,ds-modules,COGSCI-1,26153.0,145.0,49,0.0
COGSCI 1,2019-10-04 16:00:00,ds-modules,COGSCI-1,980.0,145.0,3,0.0
COGSCI 1,2019-10-04 17:00:00,ds-modules,COGSCI-1,980.0,145.0,70,0.0
COGSCI 1,2019-10-04 18:00:00,ds-modules,COGSCI-1,26153.0,145.0,22,0.0
COGSCI 1,2019-10-04 19:00:00,ds-modules,COGSCI-1,980.0,145.0,61,657.5
COGSCI 1,2019-10-04 20:00:00,ds-modules,COGSCI-1,31983.0,145.0,18,0.0
COGSCI 1,2019-10-04 21:00:00,ds-modules,COGSCI-1,26153.0,145.0,23,0.0
COGSCI 1,2019-10-04 22:00:00,ds-modules,COGSCI-1,26153.0,145.0,33,0.0
COGSCI 1,2019-10-04 23:00:00,ds-modules,COGSCI-1,617.0,145.0,26,0.0
COGSCI 1,2019-10-05 00:00:00,ds-modules,COGSCI-1,26153.0,145.0,16,0.0
COGSCI 1,2019-10-05 01:00:00,ds-modules,COGSCI-1,26153.0,145.0,7,0.0
COGSCI 1,2019-10-05 02:00:00,ds-modules,COGSCI-1,26153.0,145.0,30,0.0
COGSCI 1,2019-10-05 03:00:00,ds-modules,COGSCI-1,26153.0,145.0,17,0.0
COGSCI 1,2019-10-05 04:00:00,ds-modules,COGSCI-1,617.0,145.0,14,0.0
COGSCI 1,2019-10-05 05:00:00,ds-modules,COGSCI-1,26153.0,145.0,17,0.0
COGSCI 1,2019-10-05 06:00:00,ds-modules,COGSCI-1,26153.0,145.0,13,0.0
COGSCI 1,2019-10-05 07:00:00,ds-modules,COGSCI-1,617.0,145.0,6,153.75
COGSCI 1,2019-10-05 08:00:00,ds-modules,COGSCI-1,26153.0,145.0,4,0.0
COGSCI 1,2019-10-05 14:00:00,ds-modules,COGSCI-1,31983.0,145.0,1,0.0
COGSCI 1,2019-10-05 17:00:00,ds-modules,COGSCI-1,617.0,145.0,11,0.0
COGSCI 1,2019-10-05 18:00:00,ds-modules,COGSCI-1,617.0,145.0,4,0.0
COGSCI 1,2019-10-05 19:00:00,ds-modules,COGSCI-1,617.0,145.0,4,70.0
COGSCI 1,2019-10-05 20:00:00,ds-modules,COGSCI-1,617.0,145.0,6,0.0
COGSCI 1,2019-10-05 21:00:00,ds-modules,COGSCI-1,31983.0,145.0,11,0.0
COGSCI 1,2019-10-05 22:00:00,ds-modules,COGSCI-1,26153.0,145.0,9,0.0
COGSCI 1,2019-10-05 23:00:00,ds-modules,COGSCI-1,617.0,145.0,5,0.0
COGSCI 1,2019-10-06 00:00:00,ds-modules,COGSCI-1,26153.0,145.0,6,0.0
COGSCI 1,2019-10-06 01:00:00,ds-modules,COGSCI-1,617.0,145.0,3,0.0
COGSCI 1,2019-10-06 02:00:00,ds-modules,COGSCI-1,26153.0,145.0,10,0.0
COGSCI 1,2019-10-06 03:00:00,ds-modules,COGSCI-1,617.0,145.0,10,0.0
COGSCI 1,2019-10-06 04:00:00,ds-modules,COGSCI-1,617.0,145.0,15,0.0
COGSCI 1,2019-10-06 05:00:00,ds-modules,COGSCI-1,617.0,145.0,12,0.0
COGSCI 1,2019-10-06 06:00:00,ds-modules,COGSCI-1,31983.0,145.0,1,0.0
COGSCI 1,2019-10-06 07:00:00,ds-modules,COGSCI-1,31983.0,145.0,2,168.75
COGSCI 1,2019-10-06 08:00:00,ds-modules,COGSCI-1,31983.0,145.0,1,0.0
COGSCI 1,2019-10-06 12:00:00,ds-modules,COGSCI-1,617.0,145.0,1,0.0
COGSCI 1,2019-10-06 13:00:00,ds-modules,COGSCI-1,617.0,145.0,2,0.0
COGSCI 1,2019-10-06 14:00:00,ds-modules,COGSCI-1,617.0,145.0,4,0.0
COGSCI 1,2019-10-06 15:00:00,ds-modules,COGSCI-1,617.0,145.0,1,0.0
COGSCI 1,2019-10-06 17:00:00,ds-modules,COGSCI-1,617.0,145.0,3,0.0
COGSCI 1,2019-10-06 18:00:00,ds-modules,COGSCI-1,617.0,145.0,7,0.0
COGSCI 1,2019-10-06 19:00:00,ds-modules,COGSCI-1,617.0,145.0,21,382.5
COGSCI 1,2019-10-06 20:00:00,ds-modules,COGSCI-1,617.0,145.0,8,0.0
COGSCI 1,2019-10-06 21:00:00,ds-modules,COGSCI-1,617.0,145.0,7,0.0
COGSCI 1,2019-10-06 22:00:00,ds-modules,COGSCI-1,617.0,145.0,17,0.0
COGSCI 1,2019-10-06 23:00:00,ds-modules,COGSCI-1,31983.0,145.0,5,0.0
COGSCI 1,2019-10-07 00:00:00,ds-modules,COGSCI-1,617.0,145.0,6,0.0
COGSCI 1,2019-10-07 01:00:00,ds-modules,COGSCI-1,31983.0,145.0,10,0.0
COGSCI 1,2019-10-07 02:00:00,ds-modules,COGSCI-1,617.0,145.0,12,0.0
COGSCI 1,2019-10-07 03:00:00,ds-modules,COGSCI-1,31983.0,145.0,10,0.0
COGSCI 1,2019-10-07 04:00:00,ds-modules,COGSCI-1,617.0,145.0,5,0.0
COGSCI 1,2019-10-07 05:00:00,ds-modules,COGSCI-1,185.0,145.0,9,0.0
COGSCI 1,2019-10-07 06:00:00,ds-modules,COGSCI-1,31983.0,145.0,9,0.0
COGSCI 1,2019-10-07 07:00:00,ds-modules,COGSCI-1,6839.0,145.0,2,270.0
COGSCI 1,2019-10-07 08:00:00,ds-modules,COGSCI-1,31983.0,145.0,2,0.0
COGSCI 1,2019-10-07 14:00:00,ds-modules,COGSCI-1,617.0,145.0,1,0.0
COGSCI 1,2019-10-07 15:00:00,ds-modules,COGSCI-1,617.0,145.0,6,0.0
COGSCI 1,2019-10-07 16:00:00,ds-modules,COGSCI-1,31983.0,145.0,39,0.0
COGSCI 1,2019-10-07 17:00:00,ds-modules,COGSCI-1,617.0,145.0,15,0.0
COGSCI 1,2019-10-07 18:00:00,ds-modules,COGSCI-1,31983.0,145.0,74,0.0
COGSCI 1,2019-10-07 19:00:00,ds-modules,COGSCI-1,31983.0,145.0,67,338.75
COGSCI 1,2019-10-07 20:00:00,ds-modules,COGSCI-1,980.0,145.0,16,0.0
COGSCI 1,2019-10-07 21:00:00,ds-modules,COGSCI-1,185.0,145.0,51,0.0
COGSCI 1,2019-10-07 22:00:00,ds-modules,COGSCI-1,14302.0,145.0,4,0.0
COGSCI 1,2019-10-07 23:00:00,ds-modules,COGSCI-1,31983.0,145.0,3,0.0
COGSCI 1,2019-10-08 00:00:00,ds-modules,COGSCI-1,31983.0,145.0,4,0.0
COGSCI 1,2019-10-08 01:00:00,ds-modules,COGSCI-1,31983.0,145.0,10,0.0
COGSCI 1,2019-10-08 02:00:00,ds-modules,COGSCI-1,31983.0,145.0,11,0.0
COGSCI 1,2019-10-08 03:00:00,ds-modules,COGSCI-1,31983.0,145.0,10,0.0
COGSCI 1,2019-10-08 04:00:00,ds-modules,COGSCI-1,617.0,145.0,6,0.0
COGSCI 1,2019-10-08 05:00:00,ds-modules,COGSCI-1,31983.0,145.0,12,0.0
COGSCI 1,2019-10-08 06:00:00,ds-modules,COGSCI-1,31983.0,145.0,1,0.0
COGSCI 1,2019-10-08 07:00:00,ds-modules,COGSCI-1,6839.0,145.0,5,97.5
COGSCI 1,2019-10-08 08:00:00,ds-modules,COGSCI-1,31983.0,145.0,1,0.0
COGSCI 1,2019-10-08 09:00:00,ds-modules,COGSCI-1,31983.0,145.0,3,0.0
COGSCI 1,2019-10-08 13:00:00,ds-modules,COGSCI-1,980.0,145.0,2,0.0
COGSCI 1,2019-10-08 15:00:00,ds-modules,COGSCI-1,26153.0,145.0,11,0.0
COGSCI 1,2019-10-08 16:00:00,ds-modules,COGSCI-1,980.0,145.0,62,0.0
COGSCI 1,2019-10-08 17:00:00,ds-modules,COGSCI-1,31983.0,145.0,18,0.0
COGSCI 1,2019-10-08 18:00:00,ds-modules,COGSCI-1,31983.0,145.0,52,0.0
COGSCI 1,2019-10-08 19:00:00,ds-modules,COGSCI-1,980.0,145.0,59,302.5
COGSCI 1,2019-10-08 20:00:00,ds-modules,COGSCI-1,1411.0,145.0,11,0.0
COGSCI 1,2019-10-08 21:00:00,ds-modules,COGSCI-1,980.0,145.0,13,0.0
COGSCI 1,2019-10-08 22:00:00,ds-modules,COGSCI-1,31983.0,145.0,24,0.0
COGSCI 1,2019-10-08 23:00:00,ds-modules,COGSCI-1,31983.0,145.0,35,0.0
COGSCI 1,2019-10-09 00:00:00,ds-modules,COGSCI-1,980.0,145.0,15,0.0
COGSCI 1,2019-10-09 01:00:00,ds-modules,COGSCI-1,617.0,145.0,9,0.0
COGSCI 1,2019-10-09 02:00:00,ds-modules,COGSCI-1,31983.0,145.0,6,0.0
COGSCI 1,2019-10-09 03:00:00,ds-modules,COGSCI-1,31983.0,145.0,16,0.0
COGSCI 1,2019-10-09 04:00:00,ds-modules,COGSCI-1,31983.0,145.0,27,0.0
COGSCI 1,2019-10-09 05:00:00,ds-modules,COGSCI-1,1411.0,145.0,10,0.0
COGSCI 1,2019-10-09 06:00:00,ds-modules,COGSCI-1,31983.0,145.0,14,0.0
COGSCI 1,2019-10-09 07:00:00,ds-modules,COGSCI-1,31983.0,145.0,15,643.75
COGSCI 1,2019-10-09 09:00:00,ds-modules,COGSCI-1,1411.0,145.0,4,0.0
COGSCI 1,2019-10-09 10:00:00,ds-modules,COGSCI-1,980.0,145.0,2,0.0
COGSCI 1,2019-10-09 11:00:00,ds-modules,COGSCI-1,1411.0,145.0,2,0.0
COGSCI 1,2019-10-09 15:00:00,ds-modules,COGSCI-1,185.0,145.0,7,0.0
COGSCI 1,2019-10-09 16:00:00,ds-modules,COGSCI-1,1411.0,145.0,7,0.0
COGSCI 1,2019-10-09 17:00:00,ds-modules,COGSCI-1,31983.0,145.0,4,0.0
COGSCI 1,2019-10-09 18:00:00,ds-modules,COGSCI-1,31983.0,145.0,16,0.0
COGSCI 1,2019-10-09 19:00:00,ds-modules,COGSCI-1,1411.0,145.0,2,488.75
COGSCI 1,2019-10-09 20:00:00,ds-modules,COGSCI-1,31983.0,145.0,9,0.0
COGSCI 1,2019-10-09 21:00:00,ds-modules,COGSCI-1,980.0,145.0,19,0.0
COGSCI 1,2019-10-09 22:00:00,ds-modules,COGSCI-1,31983.0,145.0,21,0.0
COGSCI 1,2019-10-09 23:00:00,ds-modules,COGSCI-1,31983.0,145.0,21,0.0
COGSCI 1,2019-10-10 00:00:00,ds-modules,COGSCI-1,31983.0,145.0,13,0.0
COGSCI 1,2019-10-10 01:00:00,ds-modules,COGSCI-1,185.0,145.0,8,0.0
COGSCI 1,2019-10-10 02:00:00,ds-modules,COGSCI-1,617.0,145.0,11,0.0
COGSCI 1,2019-10-10 03:00:00,ds-modules,COGSCI-1,31983.0,145.0,13,0.0
COGSCI 1,2019-10-10 04:00:00,ds-modules,COGSCI-1,617.0,145.0,14,0.0
COGSCI 1,2019-10-10 05:00:00,ds-modules,COGSCI-1,31983.0,145.0,7,0.0
COGSCI 1,2019-10-10 06:00:00,ds-modules,COGSCI-1,980.0,145.0,4,0.0
COGSCI 1,2019-10-10 07:00:00,ds-modules,COGSCI-1,31983.0,145.0,1,353.75
COGSCI 1,2019-10-10 14:00:00,ds-modules,COGSCI-1,980.0,145.0,1,0.0
COGSCI 1,2019-10-10 15:00:00,ds-modules,COGSCI-1,617.0,145.0,4,0.0
COGSCI 1,2019-10-10 17:00:00,ds-modules,COGSCI-1,26153.0,145.0,3,0.0
COGSCI 1,2019-10-10 18:00:00,ds-modules,COGSCI-1,617.0,145.0,18,0.0
COGSCI 1,2019-10-10 19:00:00,ds-modules,COGSCI-1,31983.0,145.0,12,261.25
COGSCI 1,2019-10-10 20:00:00,ds-modules,COGSCI-1,31983.0,145.0,4,0.0
COGSCI 1,2019-10-10 21:00:00,ds-modules,COGSCI-1,617.0,145.0,8,0.0
COGSCI 1,2019-10-10 22:00:00,ds-modules,COGSCI-1,31983.0,145.0,12,0.0
COGSCI 1,2019-10-10 23:00:00,ds-modules,COGSCI-1,617.0,145.0,7,0.0
COGSCI 1,2019-10-11 00:00:00,ds-modules,COGSCI-1,26153.0,145.0,5,0.0
COGSCI 1,2019-10-11 01:00:00,ds-modules,COGSCI-1,617.0,145.0,3,0.0
COGSCI 1,2019-10-11 02:00:00,ds-modules,COGSCI-1,185.0,145.0,2,0.0
COGSCI 1,2019-10-11 03:00:00,ds-modules,COGSCI-1,185.0,145.0,6,0.0
COGSCI 1,2019-10-11 04:00:00,ds-modules,COGSCI-1,617.0,145.0,5,0.0
COGSCI 1,2019-10-11 05:00:00,ds-modules,COGSCI-1,31983.0,145.0,5,0.0
COGSCI 1,2019-10-11 06:00:00,ds-modules,COGSCI-1,31983.0,145.0,1,0.0
COGSCI 1,2019-10-11 08:00:00,ds-modules,COGSCI-1,31983.0,145.0,2,0.0
COGSCI 1,2019-10-11 09:00:00,ds-modules,COGSCI-1,185.0,145.0,2,0.0
COGSCI 1,2019-10-11 13:00:00,ds-modules,COGSCI-1,185.0,145.0,2,0.0
COGSCI 1,2019-10-11 14:00:00,ds-modules,COGSCI-1,617.0,145.0,1,0.0
COGSCI 1,2019-10-11 15:00:00,ds-modules,COGSCI-1,617.0,145.0,3,0.0
COGSCI 1,2019-10-11 16:00:00,ds-modules,COGSCI-1,617.0,145.0,4,0.0
COGSCI 1,2019-10-11 17:00:00,ds-modules,COGSCI-1,26153.0,145.0,11,0.0
COGSCI 1,2019-10-11 18:00:00,ds-modules,COGSCI-1,31983.0,145.0,12,0.0
COGSCI 1,2019-10-11 19:00:00,ds-modules,COGSCI-1,26153.0,145.0,6,460.0
COGSCI 1,2019-10-11 20:00:00,ds-modules,COGSCI-1,31983.0,145.0,9,0.0
COGSCI 1,2019-10-11 21:00:00,ds-modules,COGSCI-1,31983.0,145.0,7,0.0
COGSCI 1,2019-10-11 22:00:00,ds-modules,COGSCI-1,31983.0,145.0,4,0.0
COGSCI 1,2019-10-11 23:00:00,ds-modules,COGSCI-1,26153.0,145.0,7,0.0
COGSCI 1,2019-10-12 00:00:00,ds-modules,COGSCI-1,617.0,145.0,4,0.0
COGSCI 1,2019-10-12 01:00:00,ds-modules,COGSCI-1,31983.0,145.0,4,0.0
COGSCI 1,2019-10-12 02:00:00,ds-modules,COGSCI-1,617.0,145.0,3,0.0
COGSCI 1,2019-10-12 03:00:00,ds-modules,COGSCI-1,31983.0,145.0,2,0.0
COGSCI 1,2019-10-12 04:00:00,ds-modules,COGSCI-1,617.0,145.0,3,0.0
COGSCI 1,2019-10-12 05:00:00,ds-modules,COGSCI-1,26153.0,145.0,9,0.0
COGSCI 1,2019-10-12 06:00:00,ds-modules,COGSCI-1,617.0,145.0,4,0.0
COGSCI 1,2019-10-12 07:00:00,ds-modules,COGSCI-1,617.0,145.0,6,435.0
COGSCI 1,2019-10-12 08:00:00,ds-modules,COGSCI-1,31983.0,145.0,3,0.0
COGSCI 1,2019-10-12 09:00:00,ds-modules,COGSCI-1,31983.0,145.0,3,0.0
COGSCI 1,2019-10-12 14:00:00,ds-modules,COGSCI-1,617.0,145.0,1,0.0
COGSCI 1,2019-10-12 16:00:00,ds-modules,COGSCI-1,26153.0,145.0,2,0.0
COGSCI 1,2019-10-12 17:00:00,ds-modules,COGSCI-1,617.0,145.0,4,0.0
COGSCI 1,2019-10-12 18:00:00,ds-modules,COGSCI-1,617.0,145.0,3,0.0
COGSCI 1,2019-10-12 19:00:00,ds-modules,COGSCI-1,617.0,145.0,1,144.99999999999997
COGSCI 1,2019-10-12 20:00:00,ds-modules,COGSCI-1,617.0,145.0,6,0.0
COGSCI 1,2019-10-12 21:00:00,ds-modules,COGSCI-1,31983.0,145.0,16,0.0
COGSCI 1,2019-10-12 22:00:00,ds-modules,COGSCI-1,31983.0,145.0,3,0.0
COGSCI 1,2019-10-12 23:00:00,ds-modules,COGSCI-1,31983.0,145.0,3,0.0
COGSCI 1,2019-10-13 00:00:00,ds-modules,COGSCI-1,617.0,145.0,9,0.0
COGSCI 1,2019-10-13 01:00:00,ds-modules,COGSCI-1,617.0,145.0,4,0.0
COGSCI 1,2019-10-13 02:00:00,ds-modules,COGSCI-1,26153.0,145.0,7,0.0
COGSCI 1,2019-10-13 03:00:00,ds-modules,COGSCI-1,617.0,145.0,6,0.0
COGSCI 1,2019-10-13 04:00:00,ds-modules,COGSCI-1,31983.0,145.0,4,0.0
COGSCI 1,2019-10-13 05:00:00,ds-modules,COGSCI-1,31983.0,145.0,2,0.0
COGSCI 1,2019-10-13 06:00:00,ds-modules,COGSCI-1,31983.0,145.0,2,0.0
COGSCI 1,2019-10-13 07:00:00,ds-modules,COGSCI-1,31983.0,145.0,3,161.24999999999997
COGSCI 1,2019-10-13 10:00:00,ds-modules,COGSCI-1,617.0,145.0,3,0.0
COGSCI 1,2019-10-13 15:00:00,ds-modules,COGSCI-1,617.0,145.0,4,0.0
COGSCI 1,2019-10-13 16:00:00,ds-modules,COGSCI-1,617.0,145.0,3,0.0
COGSCI 1,2019-10-13 17:00:00,ds-modules,COGSCI-1,617.0,145.0,12,0.0
COGSCI 1,2019-10-13 18:00:00,ds-modules,COGSCI-1,617.0,145.0,7,0.0
COGSCI 1,2019-10-13 19:00:00,ds-modules,COGSCI-1,617.0,145.0,5,277.49999999999994
COGSCI 1,2019-10-13 20:00:00,ds-modules,COGSCI-1,617.0,145.0,3,0.0
COGSCI 1,2019-10-13 21:00:00,ds-modules,COGSCI-1,31983.0,145.0,11,0.0
