"Series";"Time";"Value"
"User pods";"2019-11-30T11:00:00-08:00";0.1836550295326146
"User pods";"2019-11-30T23:00:00-08:00";0.39971977015921994
"User pods";"2019-12-01T11:00:00-08:00";0.20526150359527512
"User pods";"2019-12-01T23:00:00-08:00";0.7706309082348926
"User pods";"2019-12-02T11:00:00-08:00";0.6085823527649386
"User pods";"2019-12-02T23:00:00-08:00";0.8078432084361433
"User pods";"2019-12-03T11:00:00-08:00";0.4105235918055884
"User pods";"2019-12-03T23:00:00-08:00";0.8258486291293708
"User pods";"2019-12-04T11:00:00-08:00";0.3793141959373273
"User pods";"2019-12-04T23:00:00-08:00";0.8878313855778283
"User pods";"2019-12-05T11:00:00-08:00";0.5713723463217482
"User pods";"2019-12-05T23:00:00-08:00";0.7964951256617241
"User pods";"2019-12-06T11:00:00-08:00";0.3651502252668522
"User pods";"2019-12-06T23:00:00-08:00";0.4893877279464025
"User pods";"2019-12-07T11:00:00-08:00";0.11574929369899672
"User pods";"2019-12-07T23:00:00-08:00";0.3812010072486959
"User pods";"2019-12-08T11:00:00-08:00";0.28088488435839376
"User pods";"2019-12-08T23:00:00-08:00";0.38711698805804273
"User pods";"2019-12-09T11:00:00-08:00";0.2376718252263332
"User pods";"2019-12-09T23:00:00-08:00";0.514955621323722
"User pods";"2019-12-10T11:00:00-08:00";0.27008161957537863
"User pods";"2019-12-10T23:00:00-08:00";0.5059529006712093
"User pods";"2019-12-11T11:00:00-08:00";0.21066366326879535
"User pods";"2019-12-11T23:00:00-08:00";0.49911066293871514
"User pods";"2019-12-12T11:00:00-08:00";0.2311897875949893
"User pods";"2019-12-12T23:00:00-08:00";0.4926287062771734
"User pods";"2019-12-13T11:00:00-08:00";0.2808846451295551
"User pods";"2019-12-13T23:00:00-08:00";0.5860766153183986
"User pods";"2019-12-14T11:00:00-08:00";0.22416755332454877
"User pods";"2019-12-14T23:00:00-08:00";0.5466450117900213
"User pods";"2019-12-15T11:00:00-08:00";0.18149478652316914
"User pods";"2019-12-15T23:00:00-08:00";0.5531269684515632
"User pods";"2019-12-16T11:00:00-08:00";0.44833567018016196
"User pods";"2019-12-16T23:00:00-08:00";0.4753438430825814
"User pods";"2019-12-17T11:00:00-08:00";0.22686865238032292
"User pods";"2019-12-17T23:00:00-08:00";0.3349013439900005
"User pods";"2019-12-18T11:00:00-08:00";0.10803269160967759
"User pods";"2019-12-18T23:00:00-08:00";0.21336456592911324
"User pods";"2019-12-19T11:00:00-08:00";0.10803269160967759
"User pods";"2019-12-19T23:00:00-08:00";0.09182778786822594
"User pods";"2019-12-20T11:00:00-08:00";0.08102451870725819
"User pods";"2019-12-20T23:00:00-08:00";0.06481961496580656
"User pods";"2019-12-21T11:00:00-08:00";0.024307355612177457
"User pods";"2019-12-21T23:00:00-08:00";0.04051225935362909
"User pods";"2019-12-22T11:00:00-08:00";0.021606538321935518
"User pods";"2019-12-22T23:00:00-08:00";0.04051225935362909
"User pods";"2019-12-23T11:00:00-08:00";0.01620490374145164
"User pods";"2019-12-23T23:00:00-08:00";0.03781144206338716
"User pods";"2019-12-24T11:00:00-08:00";0.01890572103169358
"User pods";"2019-12-24T23:00:00-08:00";0.027008172902419397
"User pods";"2019-12-25T11:00:00-08:00";0.013504086451209698
"User pods";"2019-12-25T23:00:00-08:00";0.027008172902419397
"User pods";"2019-12-26T11:00:00-08:00";0.024307355612177457
"User pods";"2019-12-26T23:00:00-08:00";0.029708990192661336
"User pods";"2019-12-27T11:00:00-08:00";0.01620490374145164
"User pods";"2019-12-27T23:00:00-08:00";0.01620490374145164
"User pods";"2019-12-28T11:00:00-08:00";0.06481961496580656
"User pods";"2019-12-28T23:00:00-08:00";0.03240980748290328
"User pods";"2019-12-29T11:00:00-08:00";0.021606538321935518
"User pods";"2019-12-29T23:00:00-08:00";0.027008172902419397
"User pods";"2019-12-30T11:00:00-08:00";0.01620490374145164
"User pods";"2019-12-30T23:00:00-08:00";0.029708990192661336
"User pods";"2019-12-31T11:00:00-08:00";0.024307355612177457
"User pods";"2019-12-31T23:00:00-08:00";0.021606538321935518
"User pods";"2020-01-01T11:00:00-08:00";0.0054016345804838795
"User pods";"2020-01-01T23:00:00-08:00";0.01890572103169358
"User pods";"2020-01-02T11:00:00-08:00";0.0054016345804838795
"User pods";"2020-01-02T23:00:00-08:00";0.03240980748290328
"User pods";"2020-01-03T11:00:00-08:00";0.01890572103169358
"User pods";"2020-01-03T23:00:00-08:00";0.03781144206338716
"User pods";"2020-01-04T11:00:00-08:00";0.021606538321935518
"User pods";"2020-01-04T23:00:00-08:00";0.01890572103169358
"User pods";"2020-01-05T11:00:00-08:00";0.010803269160967759
"User pods";"2020-01-05T23:00:00-08:00";0.03781144206338716
"User pods";"2020-01-06T11:00:00-08:00";0.027008172902419397
"User pods";"2020-01-06T23:00:00-08:00";0.08642626548224422
"User pods";"2020-01-07T11:00:00-08:00";0.12963939822336631
"User pods";"2020-01-07T23:00:00-08:00";0.07022134070432343
"User pods";"2020-01-08T11:00:00-08:00";0.059418057519042895
"User pods";"2020-01-08T23:00:00-08:00";0.15124596459392736
"User pods";"2020-01-09T11:00:00-08:00";0.1620492477792079
"User pods";"2020-01-09T23:00:00-08:00";0.07562298229696368
"User pods";"2020-01-10T11:00:00-08:00";0.06481969911168316
"User pods";"2020-01-10T23:00:00-08:00";0.102631190260165
"User pods";"2020-01-11T11:00:00-08:00";0.07022134070432343
"User pods";"2020-01-11T23:00:00-08:00";0.06481969911168316
"User pods";"2020-01-12T11:00:00-08:00";0.04861477433376237
"User pods";"2020-01-12T23:00:00-08:00";0.05401641592640263
"User pods";"2020-01-13T11:00:00-08:00";0.11883611503808579
"User pods";"2020-01-13T23:00:00-08:00";0.11883611503808579
"User pods";"2020-01-14T11:00:00-08:00";0.06481969911168316
"User pods";"2020-01-14T23:00:00-08:00";0.12423775663072606
"User pods";"2020-01-15T11:00:00-08:00";0.07562298229696368
"User pods";"2020-01-15T23:00:00-08:00";0.12423775663072606
"User pods";"2020-01-16T11:00:00-08:00";0.102631190260165
"User pods";"2020-01-16T23:00:00-08:00";0.12963939822336631
"User pods";"2020-01-17T11:00:00-08:00";0.09182790707488447
"User pods";"2020-01-17T23:00:00-08:00";0.09182790707488447
"User pods";"2020-01-18T11:00:00-08:00";0.12963939822336631
"User pods";"2020-01-18T23:00:00-08:00";0.09722954866752474
"User pods";"2020-01-19T11:00:00-08:00";0.11343447344544554
"User pods";"2020-01-19T23:00:00-08:00";0.102631190260165
"User pods";"2020-01-20T11:00:00-08:00";0.10803283185280527
"User pods";"2020-01-20T23:00:00-08:00";0.2538771548540924
"User pods";"2020-01-21T11:00:00-08:00";0.10803283185280527
"User pods";"2020-01-21T23:00:00-08:00";0.803764282234525
"User pods";"2020-01-22T11:00:00-08:00";0.6935707919281788
"User pods";"2020-01-22T23:00:00-08:00";0.7371163312964448
"User pods";"2020-01-23T11:00:00-08:00";0.6423043008231026
"User pods";"2020-01-23T23:00:00-08:00";0.7254820261801537
"User pods";"2020-01-24T11:00:00-08:00";0.5374633458508858
"User pods";"2020-01-24T23:00:00-08:00";0.4051231242182004
"User pods";"2020-01-25T11:00:00-08:00";0.30897390419230397
"User pods";"2020-01-25T23:00:00-08:00";0.6349006586826726
"User pods";"2020-01-26T11:00:00-08:00";0.37229776844219553
"User pods";"2020-01-26T23:00:00-08:00";0.9320832830021796
"User pods";"2020-01-27T11:00:00-08:00";0.6641176304926644
"User pods";"2020-01-27T23:00:00-08:00";0.8722477027233616
"User pods";"2020-01-28T11:00:00-08:00";0.43213133419547806
"User pods";"2020-01-28T23:00:00-08:00";0.5677125407449501
"User pods";"2020-01-29T11:00:00-08:00";0.6481970018020363
"User pods";"2020-01-29T23:00:00-08:00";0.5396240040001953
"User pods";"2020-01-30T11:00:00-08:00";0.5005521300861673
"User pods";"2020-01-30T23:00:00-08:00";0.3961203907156719
"User pods";"2020-01-31T11:00:00-08:00";0.3760142799748007
"User pods";"2020-01-31T23:00:00-08:00";0.2940893809858776
"User pods";"2020-02-01T11:00:00-08:00";0.1605487947218822
"User pods";"2020-02-01T23:00:00-08:00";0.43393188255671333
"User pods";"2020-02-02T11:00:00-08:00";0.2520766122736094
"User pods";"2020-02-02T23:00:00-08:00";0.7325226316189054
"User pods";"2020-02-03T11:00:00-08:00";0.65494904985545
"User pods";"2020-02-03T23:00:00-08:00";0.835196685189569
"User pods";"2020-02-04T11:00:00-08:00";0.44593552667631564
"User pods";"2020-02-04T23:00:00-08:00";0.6806068469057093
"User pods";"2020-02-05T11:00:00-08:00";0.5464660794600072
"User pods";"2020-02-05T23:00:00-08:00";0.6340927105431057
"User pods";"2020-02-06T11:00:00-08:00";0.3802155533639919
"User pods";"2020-02-06T23:00:00-08:00";0.4288303281429711
"User pods";"2020-02-07T11:00:00-08:00";0.39251929265990637
"User pods";"2020-02-07T23:00:00-08:00";0.23737214105044796
"User pods";"2020-02-08T11:00:00-08:00";0.13113985542230816
"User pods";"2020-02-08T23:00:00-08:00";0.35020643313005406
"User pods";"2020-02-09T11:00:00-08:00";0.19115809589018376
"User pods";"2020-02-09T23:00:00-08:00";0.5026527639184581
"User pods";"2020-02-10T11:00:00-08:00";0.4618403604003027
"User pods";"2020-02-10T23:00:00-08:00";0.7364238105408335
"User pods";"2020-02-11T11:00:00-08:00";0.33550196421542455
"User pods";"2020-02-11T23:00:00-08:00";0.6301915249126937
"User pods";"2020-02-12T11:00:00-08:00";0.46454118122135707
"User pods";"2020-02-12T23:00:00-08:00";0.5545685419231705
"User pods";"2020-02-13T11:00:00-08:00";0.377528026334663
"User pods";"2020-02-13T23:00:00-08:00";0.3529205691419995
"User pods";"2020-02-14T11:00:00-08:00";0.46726257009948136
"User pods";"2020-02-14T23:00:00-08:00";0.24992739480789256
"User pods";"2020-02-15T11:00:00-08:00";0.15215360700603284
"User pods";"2020-02-15T23:00:00-08:00";0.4363059412553711
"User pods";"2020-02-16T11:00:00-08:00";0.19806891218089767
"User pods";"2020-02-16T23:00:00-08:00";0.548109733483353
"User pods";"2020-02-17T11:00:00-08:00";0.28321317745981395
"User pods";"2020-02-17T23:00:00-08:00";0.6453809407791388
"User pods";"2020-02-18T11:00:00-08:00";0.3106087506233619
"User pods";"2020-02-18T23:00:00-08:00";0.5808588106311083
"User pods";"2020-02-19T11:00:00-08:00";0.49985302895853745
"User pods";"2020-02-19T23:00:00-08:00";0.6416232337011504
"User pods";"2020-02-20T11:00:00-08:00";0.33791756835710723
"User pods";"2020-02-20T23:00:00-08:00";0.5491894626550471
"User pods";"2020-02-21T11:00:00-08:00";0.40982186380029945
"User pods";"2020-02-21T23:00:00-08:00";0.39084044697826215
"User pods";"2020-02-22T11:00:00-08:00";0.18294332760153964
"User pods";"2020-02-22T23:00:00-08:00";0.4499431487164384
"User pods";"2020-02-23T11:00:00-08:00";0.24375954065405944
"User pods";"2020-02-23T23:00:00-08:00";0.6129697393479397
"User pods";"2020-02-24T11:00:00-08:00";0.5017745775249408
"User pods";"2020-02-24T23:00:00-08:00";0.7026929346698423
"User pods";"2020-02-25T11:00:00-08:00";0.2823714219397534
"User pods";"2020-02-25T23:00:00-08:00";0.5834019502253823
"User pods";"2020-02-26T11:00:00-08:00";0.510656768777526
"User pods";"2020-02-26T23:00:00-08:00";0.6650313778679837
"User pods";"2020-02-27T11:00:00-08:00";0.4086360788079201
"User pods";"2020-02-27T23:00:00-08:00";0.6422215574217491
"User pods";"2020-02-28T11:00:00-08:00";0.4010891056745466
"User pods";"2020-02-28T23:00:00-08:00";0.3875844219818009
"User pods";"2020-02-29T11:00:00-08:00";0.17015920182813482
"User pods";"2020-02-29T23:00:00-08:00";0.42383834538579074
"User pods";"2020-03-01T11:00:00-08:00";0.21191917269289537
"User pods";"2020-03-01T23:00:00-08:00";0.5733184723293516
"User pods";"2020-03-02T11:00:00-08:00";0.42926860490991653
"User pods";"2020-03-02T23:00:00-08:00";0.6920407876596162
"User pods";"2020-03-03T11:00:00-08:00";0.26266697061372835
"User pods";"2020-03-03T23:00:00-08:00";0.5658462467260438
"User pods";"2020-03-04T11:00:00-08:00";0.37669172185742883
"User pods";"2020-03-04T23:00:00-08:00";0.5469396895561999
"User pods";"2020-03-05T11:00:00-08:00";0.2842221560177846
"User pods";"2020-03-05T23:00:00-08:00";0.5949769366651095
"User pods";"2020-03-06T11:00:00-08:00";0.3241113383475268
"User pods";"2020-03-06T23:00:00-08:00";0.3689886678011762
"User pods";"2020-03-07T11:00:00-08:00";0.1257163659342663
"User pods";"2020-03-07T23:00:00-08:00";0.4267484744261159
"User pods";"2020-03-08T12:00:00-07:00";0.11884134730853861
"User pods";"2020-03-09T00:00:00-07:00";0.43313216700790186
"User pods";"2020-03-09T12:00:00-07:00";0.44511408054232876
"User pods";"2020-03-10T00:00:00-07:00";0.5365876343858211
"User pods";"2020-03-10T12:00:00-07:00";0.32660616173973495
"User pods";"2020-03-11T00:00:00-07:00";0.38961012453571275
"User pods";"2020-03-11T12:00:00-07:00";0.3197918250567847
"User pods";"2020-03-12T00:00:00-07:00";0.5598886243075857
"User pods";"2020-03-12T12:00:00-07:00";0.2660422687470898
"User pods";"2020-03-13T00:00:00-07:00";0.5394667416281622
"User pods";"2020-03-13T12:00:00-07:00";0.30499738982664787
"User pods";"2020-03-14T00:00:00-07:00";0.13463100041394266
"User pods";"2020-03-14T12:00:00-07:00";0.07562625138233207
"User pods";"2020-03-15T00:00:00-07:00";0.12768068415198922
"User pods";"2020-03-15T12:00:00-07:00";0.10116238821272991
"User pods";"2020-03-16T00:00:00-07:00";0.17826123609113975
"User pods";"2020-03-16T12:00:00-07:00";0.2745943283222102
"Placeholder pods";"2019-03-16T12:00:00-07:00";null
"Placeholder pods";"2019-03-17T00:00:00-07:00";null
"Placeholder pods";"2019-03-17T12:00:00-07:00";null
"Placeholder pods";"2019-03-18T00:00:00-07:00";null
"Placeholder pods";"2019-03-18T12:00:00-07:00";null
"Placeholder pods";"2019-03-19T00:00:00-07:00";null
"Placeholder pods";"2019-03-19T12:00:00-07:00";null
"Placeholder pods";"2019-03-20T00:00:00-07:00";null
"Placeholder pods";"2019-03-20T12:00:00-07:00";null
"Placeholder pods";"2019-03-21T00:00:00-07:00";null
"Placeholder pods";"2019-03-21T12:00:00-07:00";null
"Placeholder pods";"2019-03-22T00:00:00-07:00";null
"Placeholder pods";"2019-03-22T12:00:00-07:00";null
"Placeholder pods";"2019-03-23T00:00:00-07:00";null
"Placeholder pods";"2019-03-23T12:00:00-07:00";null
"Placeholder pods";"2019-03-24T00:00:00-07:00";null
"Placeholder pods";"2019-03-24T12:00:00-07:00";null
"Placeholder pods";"2019-03-25T00:00:00-07:00";null
"Placeholder pods";"2019-03-25T12:00:00-07:00";null
"Placeholder pods";"2019-03-26T00:00:00-07:00";null
"Placeholder pods";"2019-03-26T12:00:00-07:00";null
"Placeholder pods";"2019-03-27T00:00:00-07:00";null
"Placeholder pods";"2019-03-27T12:00:00-07:00";null
"Placeholder pods";"2019-03-28T00:00:00-07:00";null
"Placeholder pods";"2019-03-28T12:00:00-07:00";null
"Placeholder pods";"2019-03-29T00:00:00-07:00";null
"Placeholder pods";"2019-03-29T12:00:00-07:00";null
"Placeholder pods";"2019-03-30T00:00:00-07:00";null
"Placeholder pods";"2019-03-30T12:00:00-07:00";null
"Placeholder pods";"2019-03-31T00:00:00-07:00";null
"Placeholder pods";"2019-03-31T12:00:00-07:00";null
"Placeholder pods";"2019-04-01T00:00:00-07:00";null
"Placeholder pods";"2019-04-01T12:00:00-07:00";null
"Placeholder pods";"2019-04-02T00:00:00-07:00";null
"Placeholder pods";"2019-04-02T12:00:00-07:00";null
"Placeholder pods";"2019-04-03T00:00:00-07:00";null
"Placeholder pods";"2019-04-03T12:00:00-07:00";null
"Placeholder pods";"2019-04-04T00:00:00-07:00";null
"Placeholder pods";"2019-04-04T12:00:00-07:00";null
"Placeholder pods";"2019-04-05T00:00:00-07:00";null
"Placeholder pods";"2019-04-05T12:00:00-07:00";null
"Placeholder pods";"2019-04-06T00:00:00-07:00";null
"Placeholder pods";"2019-04-06T12:00:00-07:00";null
"Placeholder pods";"2019-04-07T00:00:00-07:00";null
"Placeholder pods";"2019-04-07T12:00:00-07:00";null
"Placeholder pods";"2019-04-08T00:00:00-07:00";null
"Placeholder pods";"2019-04-08T12:00:00-07:00";null
"Placeholder pods";"2019-04-09T00:00:00-07:00";null
"Placeholder pods";"2019-04-09T12:00:00-07:00";null
"Placeholder pods";"2019-04-10T00:00:00-07:00";null
"Placeholder pods";"2019-04-10T12:00:00-07:00";null
"Placeholder pods";"2019-04-11T00:00:00-07:00";null
"Placeholder pods";"2019-04-11T12:00:00-07:00";null
"Placeholder pods";"2019-04-12T00:00:00-07:00";null
"Placeholder pods";"2019-04-12T12:00:00-07:00";null
"Placeholder pods";"2019-04-13T00:00:00-07:00";null
"Placeholder pods";"2019-04-13T12:00:00-07:00";null
"Placeholder pods";"2019-04-14T00:00:00-07:00";null
"Placeholder pods";"2019-04-14T12:00:00-07:00";null
"Placeholder pods";"2019-04-15T00:00:00-07:00";null
"Placeholder pods";"2019-04-15T12:00:00-07:00";null
"Placeholder pods";"2019-04-16T00:00:00-07:00";null
"Placeholder pods";"2019-04-16T12:00:00-07:00";null
"Placeholder pods";"2019-04-17T00:00:00-07:00";null
"Placeholder pods";"2019-04-17T12:00:00-07:00";null
"Placeholder pods";"2019-04-18T00:00:00-07:00";null
"Placeholder pods";"2019-04-18T12:00:00-07:00";null
"Placeholder pods";"2019-04-19T00:00:00-07:00";null
"Placeholder pods";"2019-04-19T12:00:00-07:00";null
"Placeholder pods";"2019-04-20T00:00:00-07:00";null
"Placeholder pods";"2019-04-20T12:00:00-07:00";null
"Placeholder pods";"2019-04-21T00:00:00-07:00";null
"Placeholder pods";"2019-04-21T12:00:00-07:00";null
"Placeholder pods";"2019-04-22T00:00:00-07:00";null
"Placeholder pods";"2019-04-22T12:00:00-07:00";null
"Placeholder pods";"2019-04-23T00:00:00-07:00";null
"Placeholder pods";"2019-04-23T12:00:00-07:00";null
"Placeholder pods";"2019-04-24T00:00:00-07:00";null
"Placeholder pods";"2019-04-24T12:00:00-07:00";null
"Placeholder pods";"2019-04-25T00:00:00-07:00";null
"Placeholder pods";"2019-04-25T12:00:00-07:00";null
"Placeholder pods";"2019-04-26T00:00:00-07:00";null
"Placeholder pods";"2019-04-26T12:00:00-07:00";null
"Placeholder pods";"2019-04-27T00:00:00-07:00";null
"Placeholder pods";"2019-04-27T12:00:00-07:00";null
"Placeholder pods";"2019-04-28T00:00:00-07:00";null
"Placeholder pods";"2019-04-28T12:00:00-07:00";null
"Placeholder pods";"2019-04-29T00:00:00-07:00";null
"Placeholder pods";"2019-04-29T12:00:00-07:00";null
"Placeholder pods";"2019-04-30T00:00:00-07:00";null
"Placeholder pods";"2019-04-30T12:00:00-07:00";null
"Placeholder pods";"2019-05-01T00:00:00-07:00";null
"Placeholder pods";"2019-05-01T12:00:00-07:00";null
"Placeholder pods";"2019-05-02T00:00:00-07:00";null
"Placeholder pods";"2019-05-02T12:00:00-07:00";null
"Placeholder pods";"2019-05-03T00:00:00-07:00";null
"Placeholder pods";"2019-05-03T12:00:00-07:00";null
"Placeholder pods";"2019-05-04T00:00:00-07:00";null
"Placeholder pods";"2019-05-04T12:00:00-07:00";null
"Placeholder pods";"2019-05-05T00:00:00-07:00";null
"Placeholder pods";"2019-05-05T12:00:00-07:00";null
"Placeholder pods";"2019-05-06T00:00:00-07:00";null
"Placeholder pods";"2019-05-06T12:00:00-07:00";null
"Placeholder pods";"2019-05-07T00:00:00-07:00";null
"Placeholder pods";"2019-05-07T12:00:00-07:00";null
"Placeholder pods";"2019-05-08T00:00:00-07:00";null
"Placeholder pods";"2019-05-08T12:00:00-07:00";null
"Placeholder pods";"2019-05-09T00:00:00-07:00";null
"Placeholder pods";"2019-05-09T12:00:00-07:00";null
"Placeholder pods";"2019-05-10T00:00:00-07:00";null
"Placeholder pods";"2019-05-10T12:00:00-07:00";null
"Placeholder pods";"2019-05-11T00:00:00-07:00";null
"Placeholder pods";"2019-05-11T12:00:00-07:00";null
"Placeholder pods";"2019-05-12T00:00:00-07:00";null
"Placeholder pods";"2019-05-12T12:00:00-07:00";null
"Placeholder pods";"2019-05-13T00:00:00-07:00";null
"Placeholder pods";"2019-05-13T12:00:00-07:00";null
"Placeholder pods";"2019-05-14T00:00:00-07:00";null
"Placeholder pods";"2019-05-14T12:00:00-07:00";null
"Placeholder pods";"2019-05-15T00:00:00-07:00";null
"Placeholder pods";"2019-05-15T12:00:00-07:00";null
"Placeholder pods";"2019-05-16T00:00:00-07:00";null
"Placeholder pods";"2019-05-16T12:00:00-07:00";null
"Placeholder pods";"2019-05-17T00:00:00-07:00";null
"Placeholder pods";"2019-05-17T12:00:00-07:00";null
"Placeholder pods";"2019-05-18T00:00:00-07:00";null
"Placeholder pods";"2019-05-18T12:00:00-07:00";null
"Placeholder pods";"2019-05-19T00:00:00-07:00";null
"Placeholder pods";"2019-05-19T12:00:00-07:00";null
"Placeholder pods";"2019-05-20T00:00:00-07:00";null
"Placeholder pods";"2019-05-20T12:00:00-07:00";null
"Placeholder pods";"2019-05-21T00:00:00-07:00";null
"Placeholder pods";"2019-05-21T12:00:00-07:00";null
"Placeholder pods";"2019-05-22T00:00:00-07:00";null
"Placeholder pods";"2019-05-22T12:00:00-07:00";null
"Placeholder pods";"2019-05-23T00:00:00-07:00";null
"Placeholder pods";"2019-05-23T12:00:00-07:00";null
"Placeholder pods";"2019-05-24T00:00:00-07:00";null
"Placeholder pods";"2019-05-24T12:00:00-07:00";null
"Placeholder pods";"2019-05-25T00:00:00-07:00";null
"Placeholder pods";"2019-05-25T12:00:00-07:00";null
"Placeholder pods";"2019-05-26T00:00:00-07:00";null
"Placeholder pods";"2019-05-26T12:00:00-07:00";null
"Placeholder pods";"2019-05-27T00:00:00-07:00";null
"Placeholder pods";"2019-05-27T12:00:00-07:00";null
"Placeholder pods";"2019-05-28T00:00:00-07:00";null
"Placeholder pods";"2019-05-28T12:00:00-07:00";null
"Placeholder pods";"2019-05-29T00:00:00-07:00";null
"Placeholder pods";"2019-05-29T12:00:00-07:00";null
"Placeholder pods";"2019-05-30T00:00:00-07:00";null
"Placeholder pods";"2019-05-30T12:00:00-07:00";null
"Placeholder pods";"2019-05-31T00:00:00-07:00";null
"Placeholder pods";"2019-05-31T12:00:00-07:00";null
"Placeholder pods";"2019-06-01T00:00:00-07:00";null
"Placeholder pods";"2019-06-01T12:00:00-07:00";null
"Placeholder pods";"2019-06-02T00:00:00-07:00";null
"Placeholder pods";"2019-06-02T12:00:00-07:00";null
"Placeholder pods";"2019-06-03T00:00:00-07:00";null
"Placeholder pods";"2019-06-03T12:00:00-07:00";null
"Placeholder pods";"2019-06-04T00:00:00-07:00";null
"Placeholder pods";"2019-06-04T12:00:00-07:00";null
"Placeholder pods";"2019-06-05T00:00:00-07:00";null
"Placeholder pods";"2019-06-05T12:00:00-07:00";null
"Placeholder pods";"2019-06-06T00:00:00-07:00";null
"Placeholder pods";"2019-06-06T12:00:00-07:00";null
"Placeholder pods";"2019-06-07T00:00:00-07:00";null
"Placeholder pods";"2019-06-07T12:00:00-07:00";null
"Placeholder pods";"2019-06-08T00:00:00-07:00";null
"Placeholder pods";"2019-06-08T12:00:00-07:00";null
"Placeholder pods";"2019-06-09T00:00:00-07:00";null
"Placeholder pods";"2019-06-09T12:00:00-07:00";null
"Placeholder pods";"2019-06-10T00:00:00-07:00";null
"Placeholder pods";"2019-06-10T12:00:00-07:00";null
"Placeholder pods";"2019-06-11T00:00:00-07:00";null
"Placeholder pods";"2019-06-11T12:00:00-07:00";null
"Placeholder pods";"2019-06-12T00:00:00-07:00";null
"Placeholder pods";"2019-06-12T12:00:00-07:00";null
"Placeholder pods";"2019-06-13T00:00:00-07:00";null
"Placeholder pods";"2019-06-13T12:00:00-07:00";null
"Placeholder pods";"2019-06-14T00:00:00-07:00";null
"Placeholder pods";"2019-06-14T12:00:00-07:00";null
"Placeholder pods";"2019-06-15T00:00:00-07:00";null
"Placeholder pods";"2019-06-15T12:00:00-07:00";null
"Placeholder pods";"2019-06-16T00:00:00-07:00";null
"Placeholder pods";"2019-06-16T12:00:00-07:00";null
"Placeholder pods";"2019-06-17T00:00:00-07:00";null
"Placeholder pods";"2019-06-17T12:00:00-07:00";null
"Placeholder pods";"2019-06-18T00:00:00-07:00";null
"Placeholder pods";"2019-06-18T12:00:00-07:00";null
"Placeholder pods";"2019-06-19T00:00:00-07:00";null
"Placeholder pods";"2019-06-19T12:00:00-07:00";null
"Placeholder pods";"2019-06-20T00:00:00-07:00";null
"Placeholder pods";"2019-06-20T12:00:00-07:00";null
"Placeholder pods";"2019-06-21T00:00:00-07:00";null
"Placeholder pods";"2019-06-21T12:00:00-07:00";null
"Placeholder pods";"2019-06-22T00:00:00-07:00";null
"Placeholder pods";"2019-06-22T12:00:00-07:00";null
"Placeholder pods";"2019-06-23T00:00:00-07:00";null
"Placeholder pods";"2019-06-23T12:00:00-07:00";null
"Placeholder pods";"2019-06-24T00:00:00-07:00";null
"Placeholder pods";"2019-06-24T12:00:00-07:00";null
"Placeholder pods";"2019-06-25T00:00:00-07:00";null
"Placeholder pods";"2019-06-25T12:00:00-07:00";null
"Placeholder pods";"2019-06-26T00:00:00-07:00";null
"Placeholder pods";"2019-06-26T12:00:00-07:00";null
"Placeholder pods";"2019-06-27T00:00:00-07:00";null
"Placeholder pods";"2019-06-27T12:00:00-07:00";null
"Placeholder pods";"2019-06-28T00:00:00-07:00";null
"Placeholder pods";"2019-06-28T12:00:00-07:00";null
"Placeholder pods";"2019-06-29T00:00:00-07:00";null
"Placeholder pods";"2019-06-29T12:00:00-07:00";null
"Placeholder pods";"2019-06-30T00:00:00-07:00";null
"Placeholder pods";"2019-06-30T12:00:00-07:00";null
"Placeholder pods";"2019-07-01T00:00:00-07:00";null
"Placeholder pods";"2019-07-01T12:00:00-07:00";null
"Placeholder pods";"2019-07-02T00:00:00-07:00";null
"Placeholder pods";"2019-07-02T12:00:00-07:00";null
"Placeholder pods";"2019-07-03T00:00:00-07:00";null
"Placeholder pods";"2019-07-03T12:00:00-07:00";null
"Placeholder pods";"2019-07-04T00:00:00-07:00";null
"Placeholder pods";"2019-07-04T12:00:00-07:00";null
"Placeholder pods";"2019-07-05T00:00:00-07:00";null
"Placeholder pods";"2019-07-05T12:00:00-07:00";null
"Placeholder pods";"2019-07-06T00:00:00-07:00";null
"Placeholder pods";"2019-07-06T12:00:00-07:00";null
"Placeholder pods";"2019-07-07T00:00:00-07:00";null
"Placeholder pods";"2019-07-07T12:00:00-07:00";null
"Placeholder pods";"2019-07-08T00:00:00-07:00";null
"Placeholder pods";"2019-07-08T12:00:00-07:00";null
"Placeholder pods";"2019-07-09T00:00:00-07:00";null
"Placeholder pods";"2019-07-09T12:00:00-07:00";null
"Placeholder pods";"2019-07-10T00:00:00-07:00";null
"Placeholder pods";"2019-07-10T12:00:00-07:00";null
"Placeholder pods";"2019-07-11T00:00:00-07:00";null
"Placeholder pods";"2019-07-11T12:00:00-07:00";null
"Placeholder pods";"2019-07-12T00:00:00-07:00";null
"Placeholder pods";"2019-07-12T12:00:00-07:00";null
"Placeholder pods";"2019-07-13T00:00:00-07:00";null
"Placeholder pods";"2019-07-13T12:00:00-07:00";null
"Placeholder pods";"2019-07-14T00:00:00-07:00";null
"Placeholder pods";"2019-07-14T12:00:00-07:00";null
"Placeholder pods";"2019-07-15T00:00:00-07:00";null
"Placeholder pods";"2019-07-15T12:00:00-07:00";null
"Placeholder pods";"2019-07-16T00:00:00-07:00";null
"Placeholder pods";"2019-07-16T12:00:00-07:00";null
